IndLatency,DRB.UEThpDl,DRB.UEThpUl,label
7.021373826451161,-0.1599909617087753,-0.3851429929507966,0.0
-0.6133160853670779,-0.09280235871354003,-0.33245364499255264,0.0
-0.12901217860893713,-0.08464913497928678,-0.21536620508534388,0.0
21.835911206049637,-0.14821408298152058,-0.3851429929507966,0.0
-0.4089187023017935,-0.07347619875086563,-0.21536620508534388,0.0
-0.49915103167224995,-0.1329645348859728,-0.3851429929507966,0.0
-0.28001537462971293,-0.15833011983698297,-0.3207449010018318,0.0
-0.4770511633235551,-0.028784453837181048,-0.19780308909926256,0.0
-0.18241390827062978,-0.14006085924726733,-0.3851429929507966,0.0
-0.07745084754010523,-0.13145467863888888,-0.3675798769647153,0.0
-0.3868188339530987,-0.0641150900189452,0.2529835545434913,0.0
-0.28001537462971293,-0.13160566426359727,-0.39099736494615706,0.0
0.20244813353556754,-0.05596186628469194,-0.2329293210714252,0.0
-0.12901217860893713,-0.13130369301418046,-0.39099736494615706,0.0
-0.06272011618003669,-0.009760265123923424,-0.203657461094623,0.0
-0.30395564157126853,-0.0618503056483193,-0.21536620508534388,0.0
-0.12901217860893713,-0.15259266609806402,-0.3792886209554362,0.0
-0.5893758184255223,-0.03210613758076571,-0.203657461094623,0.0
-0.34814783565147456,-0.11514823117038232,-0.3792886209554362,0.0
-0.46968202633492884,-0.07453309812382439,-0.203657461094623,0.0
0.056973675910557235,-0.10050262557366813,-0.19194871710390213,0.0
-0.08481998452873152,-0.11982878553634253,-0.3851429929507966,0.0
-0.31868637293133706,-0.03406895070197483,-0.19780308909926256,0.0
0.2632190001858865,-0.15410252234514793,-0.3851429929507966,0.0
0.07354480586348654,-0.06336016189540324,-0.16267685712709992,0.0
-0.2652846432696444,-0.1361352330048491,-0.3792886209554362,0.0
-0.5672834926940116,-0.04660075755277152,-0.20951183308998345,0.0
-0.4089187023017935,-0.14700619798385342,-0.3792886209554362,0.0
-0.7256482830862292,-0.07377817000028242,-0.19780308909926256,0.0
0.012781481830351642,-0.15440449359456473,-0.39099736494615706,0.0
-0.3720881025930297,-0.01670560386050954,-0.19780308909926256,0.0
-0.6206852223557042,-0.13689016112839103,-0.3851429929507966,0.0
-0.3868188339530987,-0.06336016189540324,-0.19194871710390213,0.0
-0.7035484147375344,-0.17055995543836286,-0.3851429929507966,0.0
-0.46968202633492884,-0.06169932002361091,-0.2212205770807043,0.0
0.1343156725138055,-0.13190763551301404,-0.3851429929507966,0.0
-0.02404911787841256,-0.03995739006560219,-0.21536620508534388,0.0
0.19507899654694122,-0.0618503056483193,-0.2212205770807043,0.0
0.19507899654694122,-0.14413747111439396,-0.37343424896007577,0.0
0.0661832114920443,-0.05007342692106458,-0.2212205770807043,0.0
-0.48441275769499736,-0.18369570478799313,-0.3851429929507966,0.0
-0.7330098774576719,-0.1673892573194866,-0.39099736494615706,0.0
0.1711462722225697,-0.025764741343013174,-0.21536620508534388,0.0
0.020143076201793873,-0.1619537748299844,-0.3851429929507966,0.0
0.04408334314334947,-0.021537143851178144,-0.2212205770807043,0.0
-0.46968202633492884,-0.09083954559233091,-0.21536620508534388,0.0
-0.41628029667323574,-0.06351114752011164,-0.20951183308998345,0.0
-0.5451836243453163,-0.15893406233581656,-0.26220118104822737,0.0
-0.6961868203660921,-0.05475398128702479,-0.2212205770807043,0.0
0.22454800188426235,-0.147610140482687,-0.3851429929507966,0.0
-0.5672834926940116,-0.09718094183008347,-0.2212205770807043,0.0
-0.6280468167271469,-0.06064242065065215,-0.39099736494615706,0.0
-0.45495129497485987,-0.08298829310749443,-0.20951183308998345,0.0
0.07354480586348654,-0.17871317917261614,-0.39099736494615706,0.0
-0.49915103167224995,-0.027727554464222294,-0.203657461094623,0.0
0.0661832114920443,-0.1604439185829005,-0.3792886209554362,0.0
0.0661832114920443,-0.04146724631268613,-0.203657461094623,0.0
-0.21372331220081167,-0.13598424738014067,-0.39099736494615706,0.0
-0.02404911787841256,-0.0472047000516051,-0.13340499715029772,0.0
-0.6335755551229124,-0.15908504796052494,-0.37343424896007577,0.0
0.07354480586348654,-0.0348238788255168,-0.21536620508534388,0.0
0.02935261178328094,-0.12918989426826297,0.20614857858060778,0.0
-0.031418254867038864,-0.11877188616338379,-0.37343424896007577,0.0
-0.20451377661932546,-0.12662313864822025,-0.3851429929507966,0.0
-0.34077869866284827,-0.064417061268362,-0.21536620508534388,0.0
0.15641554086250034,-0.1897351297763289,-0.3851429929507966,0.0
0.1637771352339434,-0.06713480251311309,-0.20951183308998345,0.0
-0.5672834926940116,-0.12148962740813488,-0.3851429929507966,0.0
-0.4310110280333047,-0.06003847815181858,-0.21536620508534388,0.0
0.07354480586348654,-0.14700619798385342,-0.3792886209554362,0.0
-0.09218157890017376,-0.035125850074933594,-0.21536620508534388,0.0
0.1343156725138055,-0.1352293192565987,-0.3851429929507966,0.0
-0.031418254867038864,-0.031653180706640534,-0.21536620508534388,0.0
15.0759159811915,-0.14217465799318482,-0.37343424896007577,0.0
-0.01852792209983026,-0.04041034693972738,-0.20951183308998345,0.0
-0.031418254867038864,-0.1403628304966841,-0.3851429929507966,0.0
0.1343156725138055,-0.16784221419361178,-0.3851429929507966,0.0
